chrom	start	end	length	chrom_	start_	end_	gene_name_	strand_	gene_len_	distance
chr2	70681102	70682610	1508	chr2	70694746	70695643	Gm13633	+	897	12136
chr2	70767325	70768325	1000	chr2	70802618	70893663	Mettl8	-	91045	34293
chr2	70768334	70769334	1000	chr2	70802618	70893663	Mettl8	-	91045	33284
chr2	70770310	70772386	2076	chr2	70802618	70893663	Mettl8	-	91045	30232
chr2	71215309	71216632	1323	chr2	71109120	71205806	Slc25a12	-	96686	9503
chr2	72107141	72108749	1608	chr2	71819272	72095531	Rapgef4	+	276259	11610
chr2	72675362	72677246	1884	chr2	72583903	72651774	6430710C18Rik	-	67871	23588
chr2	72705699	72707357	1658	chr2	72583903	72651774	6430710C18Rik	-	67871	53925
chr2	72832963	72835541	2578	chr2	72817481	72826734	1700011J10Rik	+	9253	6229
chr2	72840330	72843379	3049	chr2	72850911	72850984	Mir5115	-	73	7532
chr2	72861755	72862755	1000	chr2	72850911	72850984	Mir5115	-	73	10771
chr2	72870203	72871975	1772	chr2	72850911	72850984	Mir5115	-	73	19219
chr2	72877872	72879939	2067	chr2	72850911	72850984	Mir5115	-	73	26888
chr2	72891609	72892609	1000	chr2	72930858	73056981	Ola1	-	126123	38249
chr2	72893729	72894896	1167	chr2	72930858	73056981	Ola1	-	126123	35962
chr2	72897429	72899349	1920	chr2	72930858	73056981	Ola1	-	126123	31509
chr2	73378289	73379433	1144	chr2	73267667	73367791	Wipf1	-	100124	10498
chr2	75422502	75423998	1496	chr2	75470695	75471439	Gm13655	-	744	46697
chr2	75441055	75442055	1000	chr2	75470695	75471439	Gm13655	-	744	28640
chr2	75444499	75446435	1936	chr2	75470695	75471439	Gm13655	-	744	24260
chr2	75558050	75559458	1408	chr2	75567649	75568229	Gm13656	-	580	8191
chr2	75600725	75602717	1992	chr2	75615245	75620363	Gm13657	+	5118	12528
chr2	75605319	75607753	2434	chr2	75615245	75620363	Gm13657	+	5118	7492
chr2	75607893	75609643	1750	chr2	75615245	75620363	Gm13657	+	5118	5602
chr2	75625918	75627492	1574	chr2	75615245	75620363	Gm13657	+	5118	5555
chr2	75629683	75631584	1901	chr2	75615245	75620363	Gm13657	+	5118	9320
chr2	78799369	78800915	1546	chr2	78708281	78761450	Ube2e3	+	53169	37919
chr2	78801135	78802189	1054	chr2	78708281	78761450	Ube2e3	+	53169	39685
chr2	78815804	78822118	6314	chr2	78862978	78863428	Gm14466	-	450	40860
chr2	78870401	78871401	1000	chr2	78862978	78863428	Gm14466	-	450	6973
chr2	78890624	78891624	1000	chr2	78878690	78878891	Gm14469	-	201	11733
chr2	78896051	78897148	1097	chr2	78878690	78878891	Gm14469	-	201	17160
chr2	78899717	78903333	3616	chr2	78878690	78878891	Gm14469	-	201	20826
chr2	78926925	78928255	1330	chr2	78878690	78878891	Gm14469	-	201	48034
chr2	78960581	78961921	1340	chr2	79001186	79001752	Gm14465	-	566	39265
chr2	78963786	78965551	1765	chr2	79001186	79001752	Gm14465	-	566	35635
chr2	78970654	78972825	2171	chr2	79001186	79001752	Gm14465	-	566	28361
chr2	78974819	78979223	4404	chr2	79001186	79001752	Gm14465	-	566	21963
chr2	79020504	79021823	1319	chr2	79001186	79001752	Gm14465	-	566	18752
chr2	79534207	79537301	3094	chr2	79547937	79658653	Ppp1r1c	+	110716	10636
chr2	79538402	79539402	1000	chr2	79547937	79658653	Ppp1r1c	+	110716	8535
chr2	80143926	80145737	1811	chr2	80132629	80135513	Prdx6b	+	2884	8413
chr2	83898710	83900711	2001	chr2	83874400	83874770	Gm13692	-	370	23940
chr2	84062182	84063182	1000	chr2	83990212	83990312	AL772159.1	+	100	71870
chr2	84805536	84808528	2992	chr2	84776736	84798666	Slc43a3	+	21930	6870
chr2	90464190	90465190	1000	chr2	90269911	90420804	Ptprj	-	150893	43386
chr2	90471888	90472888	1000	chr2	90517372	90576485	Nup160	+	59113	44484
chr2	90489495	90491112	1617	chr2	90517372	90576485	Nup160	+	59113	26260
chr2	90492359	90493553	1194	chr2	90517372	90576485	Nup160	+	59113	23819
chr2	90507148	90509018	1870	chr2	90517372	90576485	Nup160	+	59113	8354
chr2	92677413	92679886	2473	chr2	92696324	92753820	Gm13791	-	57496	16438
chr2	92971223	92973699	2476	chr2	92926099	92938401	Gm13802	-	12302	32822
chr2	93002080	93003080	1000	chr2	93023045	93023131	AL683882.1	-	86	19965
chr2	93006511	93007660	1149	chr2	93023045	93023131	AL683882.1	-	86	15385
chr2	94113254	94114273	1019	chr2	94092036	94104915	E530001K10Rik	-	12879	8339
chr2	102751807	102756032	4225	chr2	102651298	102741822	Cd44	-	90524	9985
chr2	102784236	102785988	1752	chr2	102651298	102741822	Cd44	-	90524	42414
chr2	102787818	102790413	2595	chr2	102651298	102741822	Cd44	-	90524	45996
chr2	102796150	102800548	4398	chr2	102651298	102741822	Cd44	-	90524	54328
chr2	102807473	102809549	2076	chr2	102861232	102913670	Pdhx	-	52438	51683
chr2	102812357	102813577	1220	chr2	102861232	102913670	Pdhx	-	52438	47655
chr2	102820925	102822054	1129	chr2	102861232	102913670	Pdhx	-	52438	39178
chr2	102838370	102839503	1133	chr2	102861232	102913670	Pdhx	-	52438	21729
chr2	102844243	102845478	1235	chr2	102861232	102913670	Pdhx	-	52438	15754
chr2	103734482	103736231	1749	chr2	103728481	103728741	Gm13876	+	260	5741
chr2	103741354	103742354	1000	chr2	103752181	103759117	Gm13881	+	6936	9827
chr2	103774532	103776177	1645	chr2	103752181	103759117	Gm13881	+	6936	15415
chr2	103777854	103779730	1876	chr2	103798143	103822035	Lmo2	+	23892	18413
chr2	103780968	103781968	1000	chr2	103798143	103822035	Lmo2	+	23892	16175
chr2	103784519	103786386	1867	chr2	103798143	103822035	Lmo2	+	23892	11757
chr2	116768020	116769020	1000	chr2	116750174	116750283	snoU13	+	109	17737
chr2	116778598	116780450	1852	chr2	116788973	116789285	7SK	+	312	8523
chr2	116780507	116781507	1000	chr2	116788973	116789285	7SK	+	312	7466
chr2	116800150	116802254	2104	chr2	116793775	116793909	U1	-	134	6241
chr2	116814098	116816909	2811	chr2	116793775	116793909	U1	-	134	20189
chr2	116930625	116931726	1101	chr2	116947110	117008015	Spred1	+	60905	15384
chr2	117054733	117056942	2209	chr2	117066619	117067177	Rap1a-ps2	+	558	9677
chr2	117177286	117179086	1800	chr2	117105729	117168737	Rasgrp1	-	63008	8549
chr2	117215238	117216890	1652	chr2	117240128	117243433	Gm13982	-	3305	23238
chr2	117263747	117265113	1366	chr2	117240128	117243433	Gm13982	-	3305	20314
chr2	118315902	118317878	1976	chr2	118309049	118309913	Gm13983	-	864	5989
chr2	118324345	118325536	1191	chr2	118309049	118309913	Gm13983	-	864	14432
chr2	118344348	118346403	2055	chr2	118354493	118375423	Bmf	-	20930	8090
chr2	118387231	118388632	1401	chr2	118354493	118375423	Bmf	-	20930	11808
chr2	118481919	118482919	1000	chr2	118489039	118523756	Pak6	+	34717	6120
chr2	118766608	118767608	1000	chr2	118752233	118754321	Chst14	+	2088	12287
chr2	118797614	118799302	1688	chr2	118822804	118826420	Gm14089	+	3616	23502
chr2	118801262	118802950	1688	chr2	118822804	118826420	Gm14089	+	3616	19854
chr2	122200459	122202212	1753	chr2	122174628	122194898	Shf	-	20270	5561
chr2	122397459	122398513	1054	chr2	122420203	122437039	Gatm	-	16836	21690
chr2	122477267	122479139	1872	chr2	122462722	122466927	AA467197	+	4205	10340
chr2	124545250	124546321	1071	chr2	124534391	124536819	Gm13994	+	2428	8431
chr2	124557533	124559463	1930	chr2	124534391	124536819	Gm13994	+	2428	20714
chr2	124565867	124567656	1789	chr2	124534391	124536819	Gm13994	+	2428	29048
chr2	124576585	124579467	2882	chr2	124534391	124536819	Gm13994	+	2428	39766
chr2	124579492	124580970	1478	chr2	124534391	124536819	Gm13994	+	2428	42673
chr2	125616456	125617456	1000	chr2	125562722	125608606	Secisbp2l	-	45884	7850
chr2	126134927	126136070	1143	chr2	126146709	126326410	Atp8b4	-	179701	10639
chr2	126137085	126138682	1597	chr2	126146709	126326410	Atp8b4	-	179701	8027
chr2	126990877	126991877	1000	chr2	127012091	127034016	1810024B03Rik	-	21925	20214
chr2	127135768	127137348	1580	chr2	127095954	127124670	Stard7	+	28716	11098
chr2	127139512	127140594	1082	chr2	127095954	127124670	Stard7	+	28716	14842
chr2	127153534	127155949	2415	chr2	127161895	127164112	Dusp2	+	2217	5946
chr2	128005008	128006008	1000	chr2	128015723	128030370	Gm14009	+	14647	9715
chr2	128267695	128270012	2317	chr2	128021729	128255085	Gm14005	-	233356	12610
chr2	128274010	128278488	4478	chr2	128021729	128255085	Gm14005	-	233356	18925
chr2	128283116	128284697	1581	chr2	128021729	128255085	Gm14005	-	233356	28031
chr2	128285192	128286192	1000	chr2	128021729	128255085	Gm14005	-	233356	30107
chr2	128289825	128291811	1986	chr2	128021729	128255085	Gm14005	-	233356	34740
chr2	129155791	129157281	1490	chr2	129141065	129141215	U12	-	150	14576
chr2	129210256	129212124	1868	chr2	129204007	129205132	Gm14045	-	1125	5124
chr2	129411160	129412682	1522	chr2	129418571	129457964	Sirpa	+	39393	5889
chr2	129676351	129678451	2100	chr2	129626253	129658023	Stk35	+	31770	18328
chr2	131209478	131210478	1000	chr2	131239397	131239698	RNaseP_nuc	-	301	28919
chr2	131211487	131213586	2099	chr2	131239397	131239698	RNaseP_nuc	-	301	25811
chr2	131248362	131249441	1079	chr2	131240657	131240981	Gm14283	-	324	7381
chr2	131865003	131866665	1662	chr2	131815151	131855994	Rassf2	-	40843	9009
chr2	143917589	143920355	2766	chr2	143858795	143899715	Banf2	+	40920	17874
chr2	143921246	143923446	2200	chr2	143858795	143899715	Banf2	+	40920	21531
chr2	144038864	144040503	1639	chr2	143998886	144015026	Gm5535	-	16140	23838
chr2	144053478	144057163	3685	chr2	144068977	144070585	4930444E06Rik	+	1608	11814
chr2	148250685	148252638	1953	chr2	148244768	148245002	Gm14119	-	234	5683
chr2	148388527	148390118	1591	chr2	148450447	148450558	SNORA17	+	111	60329
chr2	148718019	148719948	1929	chr2	148697458	148701428	Cst3	-	3970	16591
chr2	152486817	152487817	1000	chr2	152478619	152480066	1700030C14Rik	-	1447	6751
chr2	152916136	152917301	1165	chr2	152891691	152907471	BC020535	+	15780	8665
chr2	153103503	153105082	1579	chr2	153067269	153095983	Pofut1	+	28714	7520
chr2	153367639	153371590	3951	chr2	153233198	153355707	8430427H17Rik	-	122509	11932
chr2	153386227	153387806	1579	chr2	153233198	153355707	8430427H17Rik	-	122509	30520
chr2	154251963	154252968	1005	chr2	154262217	154365092	Cbfa2t2	+	102875	9249
chr2	154582682	154583760	1078	chr2	154594991	154595766	Gm14214	-	775	11231
chr2	157979271	157980271	1000	chr2	157942138	157972172	Tgm2	-	30034	7099
chr2	157985070	157986717	1647	chr2	157942138	157972172	Tgm2	-	30034	12898
chr2	157991745	157993576	1831	chr2	158008269	158054958	D630003M21Rik	-	46689	14693
chr2	161336700	161338793	2093	chr2	161347726	162486883	Ptprt	-	1139157	8933
chr2	162927643	162930198	2555	chr2	162918635	162918759	AL591584.1	+	124	8884
chr2	164345952	164349257	3305	chr2	164323020	164333801	Pigt	+	10781	12151
chr2	164692344	164694936	2592	chr2	164665018	164683211	Pltp	-	18193	9133
chr2	165739752	165740977	1225	chr2	165733551	165733675	AL589902.1	-	124	6077
chr2	165742461	165743631	1170	chr2	165750766	165751341	Gm11461	-	575	7135
chr2	165772928	165774341	1413	chr2	165785289	165785850	Gm11462	+	561	10948
chr2	165774904	165775904	1000	chr2	165785289	165785850	Gm11462	+	561	9385
chr2	166154432	166155480	1048	chr2	166099408	166120331	Gm11468	+	20923	34101
chr2	166155954	166157729	1775	chr2	166099408	166120331	Gm11468	+	20923	35623
chr2	166296566	166297566	1000	chr2	166272951	166284732	5031425F14Rik	+	11781	11834
chr2	166556862	166558698	1836	chr2	166391842	166539332	Prex1	-	147490	17530
chr2	166570455	166572957	2502	chr2	166594245	166594347	U6	+	102	21288
chr2	166897020	166898038	1018	chr2	166888434	166891362	1500012F01Rik	+	2928	5658
chr2	166906644	166907644	1000	chr2	166912684	166913239	Gm11472	-	555	5040
chr2	167095272	167096534	1262	chr2	167106919	167107277	Gm11473	-	358	10385
chr2	167182091	167183232	1141	chr2	167123944	167174683	B4galt5	-	50739	7408
chr2	167183283	167184283	1000	chr2	167123944	167174683	B4galt5	-	50739	8600
chr2	167184429	167187637	3208	chr2	167123944	167174683	B4galt5	-	50739	9746
chr2	167187917	167188951	1034	chr2	167123944	167174683	B4galt5	-	50739	13234
chr2	167199961	167201566	1605	chr2	167123944	167174683	B4galt5	-	50739	25278
chr2	167207024	167208024	1000	chr2	167123944	167174683	B4galt5	-	50739	32341
chr2	167208125	167209221	1096	chr2	167123944	167174683	B4galt5	-	50739	33442
chr2	167629772	167632326	2554	chr2	167607553	167608986	9230111E07Rik	+	1433	20786
chr2	167735202	167736310	1108	chr2	167757557	167804885	Ptpn1	+	47328	21247
chr2	167942442	167943579	1137	chr2	167906504	167926703	Pard6b	+	20199	15739
chr2	167995115	167996115	1000	chr2	168003658	168003752	BX005039.1	-	94	7543
chr2	168263243	168264243	1000	chr2	168243230	168244074	Gm14234	-	844	19169
chr2	169979620	169981312	1692	chr2	169934143	169973603	Zfp217	-	39460	6017
chr2	169982563	169984304	1741	chr2	169934143	169973603	Zfp217	-	39460	8960
chr2	169984827	169986423	1596	chr2	169934143	169973603	Zfp217	-	39460	11224
chr2	169994434	169995729	1295	chr2	169934143	169973603	Zfp217	-	39460	20831
chr2	170027290	170028347	1057	chr2	170017949	170019553	Gm17619	-	1604	7737
chr2	170030376	170031431	1055	chr2	170017949	170019553	Gm17619	-	1604	10823
chr2	170069292	170070483	1191	chr2	170110535	170111380	Gm14270	+	845	40052
chr2	170070797	170072539	1742	chr2	170110535	170111380	Gm14270	+	845	37996
chr2	170077406	170079406	2000	chr2	170110535	170111380	Gm14270	+	845	31129
chr2	170084424	170086389	1965	chr2	170110535	170111380	Gm14270	+	845	24146
chr2	170092199	170093199	1000	chr2	170110535	170111380	Gm14270	+	845	17336
chr2	170098457	170100423	1966	chr2	170110535	170111380	Gm14270	+	845	10112
chr2	170100514	170102221	1707	chr2	170110535	170111380	Gm14270	+	845	8314
chr2	170117165	170118165	1000	chr2	170110535	170111380	Gm14270	+	845	5785
chr2	170143908	170146258	2350	chr2	170172491	170253345	Bcas1	-	80854	26233
chr2	170146748	170148705	1957	chr2	170172491	170253345	Bcas1	-	80854	23786
chr2	172791581	172792581	1000	chr2	172803201	172819077	Spo11	+	15876	10620
chr2	172871559	172873001	1442	chr2	172845999	172860235	Rbm38	+	14236	11324
chr2	172885410	172888639	3229	chr2	172845999	172860235	Rbm38	+	14236	25175
chr2	172908552	172912227	3675	chr2	172919110	172945026	Ctcfl	-	25916	6883
chr2	173141465	173142705	1240	chr2	173102199	173103929	Gm14454	+	1730	37536
chr2	173174473	173175473	1000	chr2	173220067	173221221	Gm14642	+	1154	44594
chr2	173203089	173204089	1000	chr2	173220067	173221221	Gm14642	+	1154	15978
chr2	173210561	173212275	1714	chr2	173220067	173221221	Gm14642	+	1154	7792
chr2	173212557	173214544	1987	chr2	173220067	173221221	Gm14642	+	1154	5523
chr2	173226991	173227991	1000	chr2	173220067	173221221	Gm14642	+	1154	5770
chr2	173244129	173245129	1000	chr2	173220067	173221221	Gm14642	+	1154	22908
chr2	173261532	173262717	1185	chr2	173220067	173221221	Gm14642	+	1154	40311
chr2	173269793	173271472	1679	chr2	173220067	173221221	Gm14642	+	1154	48572
chr2	173272958	173275415	2457	chr2	173220067	173221221	Gm14642	+	1154	51737
chr2	173290413	173291413	1000	chr2	173348087	173354002	1700021F07Rik	+	5915	56674
chr2	173293749	173295794	2045	chr2	173348087	173354002	1700021F07Rik	+	5915	52293
chr2	173324392	173326372	1980	chr2	173348087	173354002	1700021F07Rik	+	5915	21715
chr2	173359489	173360489	1000	chr2	173348087	173354002	1700021F07Rik	+	5915	5487
chr2	174341621	174343601	1980	chr2	174310202	174311077	Gm14385	-	875	30544
chr2	174389256	174390256	1000	chr2	174416731	174417303	Vmn1r-ps1	+	572	26475
chr2	174390678	174392439	1761	chr2	174416731	174417303	Vmn1r-ps1	+	572	24292
chr2	174394422	174396561	2139	chr2	174416731	174417303	Vmn1r-ps1	+	572	20170
chr2	174427179	174428770	1591	chr2	174416731	174417303	Vmn1r-ps1	+	572	9876
chr2	174437611	174439841	2230	chr2	174416731	174417303	Vmn1r-ps1	+	572	20308
chr2	174705471	174707234	1763	chr2	174681790	174692032	Gm14616	+	10242	13439
chr2	178240148	178241592	1444	chr2	178165236	178222071	Cdh26	+	56835	18077
chr2	178279441	178283121	3680	chr2	178165236	178222071	Cdh26	+	56835	57370
chr2	178290361	178293971	3610	chr2	178165236	178222071	Cdh26	+	56835	68290
chr2	178299536	178302372	2836	chr2	178165236	178222071	Cdh26	+	56835	77465
chr2	178308867	178309879	1012	chr2	178165236	178222071	Cdh26	+	56835	86796
chr2	180034990	180036361	1371	chr2	180012351	180024584	BC066135	-	12233	10406
chr2	180041611	180042730	1119	chr2	180012351	180024584	BC066135	-	12233	17027
chr2	180177952	180179613	1661	chr2	180190950	180209572	Slco4a1	+	18622	11337
chr2	180183100	180184180	1080	chr2	180190950	180209572	Slco4a1	+	18622	6770
chr2	181216894	181219474	2580	chr2	181227911	181229685	Abhd16b	+	1774	8437
chr2	6380548	6382038	1490	chr2	6393046	6399665	Gm13391	+	6619	11008
chr2	11253473	11255282	1809	chr2	11261116	11264239	Gm13293	+	3123	5834
chr2	11557946	11559046	1100	chr2	11564419	11614818	Il2ra	+	50399	5373
chr2	17663047	17664421	1374	chr2	17265536	17653091	Nebl	-	387555	9956
chr2	17775509	17776580	1071	chr2	17718461	17719611	Gm13323	-	1150	55898
chr2	17841100	17842100	1000	chr2	17918049	17918573	H2afb1	-	524	75949
chr2	18508546	18509546	1000	chr2	18489753	18489825	Gm13353	+	72	18721
chr2	18688395	18689568	1173	chr2	18664342	18682489	Gm20539	-	18147	5906
chr2	22599345	22600495	1150	chr2	22611504	22617793	1700092C17Rik	+	6289	11009
chr2	24167629	24168629	1000	chr2	24177944	24178476	Gm13411	+	532	9315
chr2	30797714	30798751	1037	chr2	30808479	30814535	Tor1b	+	6056	9728
chr2	31736306	31737306	1000	chr2	31742454	31747937	Gm13441	-	5483	5148
chr2	34825985	34827119	1134	chr2	34820397	34820424	Gm13450	-	27	5561
chr2	44811959	44813554	1595	chr2	44839154	44972915	Zeb2	-	133761	25600
chr2	52621750	52622857	1107	chr2	52547183	52601315	Stam2	-	54132	20435
chr2	70682653	70683928	1275	chr2	70694746	70695643	Gm13633	+	897	10818
chr2	71704096	71705223	1127	chr2	71711281	71741915	Pdk1	+	30634	6058
chr2	73392414	73393414	1000	chr2	73401272	73418395	Chrna1	-	17123	7858
chr2	75083830	75084830	1000	chr2	75030334	75030849	Gm13653	+	515	52981
chr2	79068035	79069140	1105	chr2	79095583	79173280	Itga4	+	77697	26443
chr2	84804257	84805358	1101	chr2	84776736	84798666	Slc43a3	+	21930	5591
chr2	103336022	103337219	1197	chr2	103294006	103325317	Cat	-	31311	10705
chr2	121846600	121847600	1000	chr2	121854282	121882334	Eif3j	+	28052	6682
chr2	122202950	122204754	1804	chr2	122211225	122211376	U1	-	151	6471
chr2	122234593	122235716	1123	chr2	122251126	122286873	Slc28a2	+	35747	15410
chr2	122491910	122492910	1000	chr2	122506969	122528399	Slc30a4	-	21430	14059
chr2	125617744	125618786	1042	chr2	125562722	125608606	Secisbp2l	-	45884	9138
chr2	127148567	127150587	2020	chr2	127161895	127164112	Dusp2	+	2217	11308
chr2	128370780	128371780	1000	chr2	128382990	128383942	Gm14006	-	952	11210
chr2	131218381	131219704	1323	chr2	131239397	131239698	RNaseP_nuc	-	301	19693
chr2	143937654	143939464	1810	chr2	143968224	143969109	Gm11687	-	885	28760
chr2	144113040	144114040	1000	chr2	144096399	144106963	8430406I07Rik	+	10564	6077
chr2	148201217	148202217	1000	chr2	148221113	148226239	Sstr4	+	5126	18896
chr2	156015624	156017133	1509	chr2	156022202	156135688	Phf20	+	113486	5069
chr2	158000965	158002145	1180	chr2	158008269	158054958	D630003M21Rik	-	46689	6124
chr2	167096571	167097779	1208	chr2	167106919	167107277	Gm11473	-	358	9140
chr2	167193268	167194295	1027	chr2	167123944	167174683	B4galt5	-	50739	18585
chr2	167750427	167751952	1525	chr2	167757557	167804885	Ptpn1	+	47328	5605
chr2	168255088	168256088	1000	chr2	168243230	168244074	Gm14234	-	844	11014
chr2	169999517	170001402	1885	chr2	170017949	170019553	Gm17619	-	1604	16547
chr2	170009970	170011056	1086	chr2	170017949	170019553	Gm17619	-	1604	6893
chr2	170043084	170044224	1140	chr2	170017949	170019553	Gm17619	-	1604	23531
chr2	170044344	170045374	1030	chr2	170017949	170019553	Gm17619	-	1604	24791
chr2	170073256	170074256	1000	chr2	170110535	170111380	Gm14270	+	845	36279
chr2	172873027	172877011	3984	chr2	172845999	172860235	Rbm38	+	14236	12792
chr2	173234300	173235396	1096	chr2	173220067	173221221	Gm14642	+	1154	13079
chr2	173277698	173278884	1186	chr2	173220067	173221221	Gm14642	+	1154	56477
chr2	180168089	180169169	1080	chr2	180190950	180209572	Slco4a1	+	18622	21781
chr2	180171968	180173143	1175	chr2	180190950	180209572	Slco4a1	+	18622	17807
chr3	5819437	5820437	1000	chr3	5560188	5576239	Pxmp3	-	16051	243198
chr3	8634888	8635888	1000	chr3	8663362	8667039	Hey1	-	3677	27474
chr3	9033602	9034997	1395	chr3	8928626	9004723	Tpd52	-	76097	28879
chr3	9109514	9110514	1000	chr3	8928626	9004723	Tpd52	-	76097	104791
chr3	9150571	9152775	2204	chr3	9250602	9285333	Zbtb10	+	34731	97827
chr3	9152833	9154756	1923	chr3	9250602	9285333	Zbtb10	+	34731	95846
chr3	9843942	9845099	1157	chr3	9687479	9833679	Pag1	-	146200	10263
chr3	9861945	9864361	2416	chr3	9687479	9833679	Pag1	-	146200	28266
chr3	9884278	9886100	1822	chr3	9687479	9833679	Pag1	-	146200	50599
chr3	9892260	9895092	2832	chr3	9687479	9833679	Pag1	-	146200	58581
chr3	9895315	9896315	1000	chr3	9687479	9833679	Pag1	-	146200	61636
chr3	10076954	10078015	1061	chr3	10088173	10092564	Gm9833	+	4391	10158
chr3	14750146	14752873	2727	chr3	14766217	14778459	Car1	-	12242	13344
chr3	14911717	14912956	1239	chr3	14886426	14900769	Car2	+	14343	10948
chr3	15178678	15179905	1227	chr3	15296551	15332302	Gm9733	-	35751	116646
chr3	15196013	15197013	1000	chr3	15296551	15332302	Gm9733	-	35751	99538
chr3	15227192	15229092	1900	chr3	15296551	15332302	Gm9733	-	35751	67459
chr3	19218511	19220873	2362	chr3	19123108	19211322	Pde7a	-	88214	7189
chr3	19247308	19251210	3902	chr3	19230773	19231084	7SK	+	311	16224
chr3	19319172	19322485	3313	chr3	19408595	19510862	Dnajc5b	+	102267	86110
chr3	19328628	19331327	2699	chr3	19408595	19510862	Dnajc5b	+	102267	77268
chr3	21461645	21462645	1000	chr3	20948487	20949170	Gm7488	+	683	512475
chr3	21815669	21817597	1928	chr3	21975574	22115516	Tbl1xr1	+	139942	157977
chr3	21833877	21836214	2337	chr3	21975574	22115516	Tbl1xr1	+	139942	139360
chr3	21839616	21842881	3265	chr3	21975574	22115516	Tbl1xr1	+	139942	132693
chr3	21863232	21864890	1658	chr3	21975574	22115516	Tbl1xr1	+	139942	110684
chr3	21867722	21869089	1367	chr3	21975574	22115516	Tbl1xr1	+	139942	106485
chr3	21870055	21873881	3826	chr3	21975574	22115516	Tbl1xr1	+	139942	101693
chr3	21881694	21882748	1054	chr3	21975574	22115516	Tbl1xr1	+	139942	92826
chr3	21882788	21884839	2051	chr3	21975574	22115516	Tbl1xr1	+	139942	90735
chr3	21886475	21889615	3140	chr3	21975574	22115516	Tbl1xr1	+	139942	85959
chr3	21889997	21891616	1619	chr3	21975574	22115516	Tbl1xr1	+	139942	83958
chr3	21920015	21921015	1000	chr3	21975574	22115516	Tbl1xr1	+	139942	54559
chr3	30959569	30961358	1789	chr3	30894669	30951663	Prkci	+	56994	7906
chr3	30981081	30982081	1000	chr3	30993980	31021499	Skil	+	27519	11899
chr3	30982295	30983846	1551	chr3	30993980	31021499	Skil	+	27519	10134
chr3	31037403	31038403	1000	chr3	31048868	31063246	Cldn11	+	14378	10465
chr3	32407360	32408886	1526	chr3	32414217	32419607	Zfp639	+	5390	5331
chr3	35591879	35593003	1124	chr3	35634295	35634399	U6	+	104	41292
chr3	36049570	36050688	1118	chr3	36058444	36065142	D3Ertd254e	+	6698	7756
chr3	36387339	36388339	1000	chr3	36375057	36380898	1810062G17Rik	+	5841	6441
chr3	36752318	36753833	1515	chr3	36762028	36951955	4932438A13Rik	+	189927	8195
chr3	37178185	37180142	1957	chr3	37155706	37155815	AL691478.1	-	109	22370
chr3	37190565	37191565	1000	chr3	37206671	37211630	Cetn4	-	4959	15106
chr3	37197663	37199516	1853	chr3	37206671	37211630	Cetn4	-	4959	7155
chr3	38099673	38101731	2058	chr3	38166760	38167006	AC162799.1	-	246	65029
chr3	41211843	41213466	1623	chr3	41245265	41245389	SNORD22	-	124	31799
chr3	50419238	50420613	1375	chr3	50356865	50356959	U6atac	+	94	62279
chr3	51000437	51001437	1000	chr3	51028369	51055566	Ccrn4l	+	27197	26932
chr3	51176317	51177840	1523	chr3	51192337	51200660	4930583H14Rik	-	8323	14497
chr3	51181639	51183157	1518	chr3	51192337	51200660	4930583H14Rik	-	8323	9180
chr3	51456007	51458214	2207	chr3	51464282	51486597	Mgst2	+	22315	6068
chr3	51974392	51975392	1000	chr3	51491533	51908813	Maml3	-	417280	65579
chr3	51999594	52000779	1185	chr3	52072259	52154031	Foxo1	+	81772	71480
chr3	52001771	52004341	2570	chr3	52072259	52154031	Foxo1	+	81772	67918
chr3	52061260	52062419	1159	chr3	52072259	52154031	Foxo1	+	81772	9840
chr3	52199426	52206018	6592	chr3	52072259	52154031	Foxo1	+	81772	45395
chr3	52261947	52263106	1159	chr3	52072259	52154031	Foxo1	+	81772	107916
chr3	52271535	52275277	3742	chr3	52072259	52154031	Foxo1	+	81772	117504
chr3	52358203	52359936	1733	chr3	52416707	52417938	Gm10293	+	1231	56771
chr3	52371234	52373484	2250	chr3	52416707	52417938	Gm10293	+	1231	43223
chr3	52375646	52377147	1501	chr3	52416707	52417938	Gm10293	+	1231	39560
chr3	52436871	52439396	2525	chr3	52416707	52417938	Gm10293	+	1231	18933
chr3	52442028	52443028	1000	chr3	52416707	52417938	Gm10293	+	1231	24090
chr3	52558340	52559711	1371	chr3	52526571	52526677	U6	-	106	31663
chr3	52561376	52562940	1564	chr3	52526571	52526677	U6	-	106	34699
chr3	52594309	52596600	2291	chr3	52526571	52526677	U6	-	106	67632
chr3	52643755	52645418	1663	chr3	52526571	52526677	U6	-	106	117078
chr3	52646369	52648514	2145	chr3	52526571	52526677	U6	-	106	119692
chr3	52727366	52728624	1258	chr3	52786045	52821145	Cog6	-	35100	57421
chr3	52733624	52734774	1150	chr3	52786045	52821145	Cog6	-	35100	51271
chr3	52757498	52758498	1000	chr3	52786045	52821145	Cog6	-	35100	27547
chr3	53088044	53089044	1000	chr3	52845450	53065601	Lhfp	+	220151	22443
chr3	53778445	53780241	1796	chr3	53659134	53667752	Ufm1	-	8618	110693
chr3	53780662	53782189	1527	chr3	53659134	53667752	Ufm1	-	8618	112910
chr3	54393344	54394741	1397	chr3	54435361	54438549	Gm17556	+	3188	40620
chr3	54396253	54397253	1000	chr3	54435361	54438549	Gm17556	+	3188	38108
chr3	57717807	57720305	2498	chr3	57726010	57726109	U6	-	99	5705
